Year,Month,FIPS,Beverage,Gallons,Ethanol,Population,PerCapita,PerCapita3yr,PctChange
2021,2,29,3,8413292,378598,5093948,0.0743,0.0646,0.1512
2021,2,38,3,1575937,70917,620677,0.1143,0.0988,0.1561
2021,2,47,3,9774658,439860,5718921,0.0769,0.0744,0.0344
2021,2,48,3,40234140,1810536,23608900,0.0767,0.0813,-0.0571
2021,2,02,4,,108667,590127,0.1841,0.1812,0.0164
2021,2,08,4,,1055053,4849887,0.2175,0.1988,0.0941
2021,2,09,4,,565165,3017188,0.1873,0.1754,0.0677
2021,2,10,4,,229451,829168,0.2767,0.2344,0.1806
2021,2,12,4,,4127040,18454373,0.2236,0.2059,0.0862
2021,2,17,4,,1734132,10463777,0.1657,0.1599,0.0364
2021,2,21,4,,625259,3703609,0.1688,0.1041,0.6214
2021,2,25,4,,1068569,5872244,0.182,0.161,0.1306
2021,2,27,4,,963202,4652447,0.207,0.1972,0.05
2021,2,29,4,,972471,5093948,0.1909,0.1693,0.1276
2021,2,38,4,,151165,620677,0.2435,0.2176,0.1193
2021,2,47,4,,983447,5718921,0.172,0.1519,0.1318
2021,2,48,4,,4040783,23608900,0.1712,0.1646,0.0396
2021,3,02,1,167258,68743,590127,0.1165,0.1008,0.156
2021,3,08,1,1498355,615824,4849887,0.127,0.1005,0.263
2021,3,09,1,644380,264840,3017188,0.0878,0.0781,0.1236
2021,3,10,1,420015,172626,829168,0.2082,0.1331,0.5644
2021,3,12,1,6019257,2473915,18454373,0.1341,0.0992,0.3507
2021,3,17,1,2057408,845595,10463777,0.0808,0.0683,0.183
2021,3,21,1,626168,257355,3703609,0.0695,0.0635,0.0936
2021,3,25,1,1747065,718044,5872244,0.1223,0.0818,0.4954
2021,3,27,1,1424337,585403,4652447,0.1258,0.0951,0.3234
2021,3,29,1,1554814,639029,5093948,0.1254,0.0864,0.4518
2021,3,38,1,200034,82214,620677,0.1325,0.1025,0.2917
2021,3,47,1,1026140,421744,5718921,0.0737,0.0589,0.2523
2021,3,48,1,3380553,1389407,23608900,0.0589,0.0501,0.1747
2021,3,02,2,194346,25071,590127,0.0425,0.0409,0.0395
2021,3,08,2,1729242,223072,4849887,0.046,0.0405,0.1371
2021,3,09,2,1186067,153003,3017188,0.0507,0.051,-0.0059
2021,3,10,2,424209,54723,829168,0.066,0.0531,0.2439
2021,3,12,2,8001484,1032191,18454373,0.0559,0.0513,0.0894
2021,3,17,2,3438361,443549,10463777,0.0424,0.0351,0.209
2021,3,21,2,507436,65459,3703609,0.0177,0.0143,0.2366
2021,3,25,2,2474244,319177,5872244,0.0544,0.0515,0.0556
2021,3,27,2,1371935,176980,4652447,0.038,0.0329,0.1552
2021,3,29,2,1388375,179100,5093948,0.0352,0.0322,0.092
2021,3,38,2,134143,17304,620677,0.0279,0.026,0.0709
2021,3,47,2,1134953,146409,5718921,0.0256,0.0233,0.1
2021,3,48,2,4608312,594472,23608900,0.0252,0.0262,-0.0378
2021,3,02,3,1084248,48791,590127,0.0827,0.0795,0.0398
2021,3,08,3,10264370,461897,4849887,0.0952,0.0893,0.0665
2021,3,09,3,4249142,191211,3017188,0.0634,0.0609,0.041
2021,3,10,3,1592317,71654,829168,0.0864,0.0855,0.011
2021,3,12,3,40998664,1844940,18454373,0.1,0.0991,0.009
2021,3,17,3,19944702,897512,10463777,0.0858,0.0851,0.0083
2021,3,21,3,5372932,241782,3703609,0.0653,0.0723,-0.0971
2021,3,25,3,10946924,492612,5872244,0.0839,0.0743,0.1295
2021,3,27,3,9457696,425596,4652447,0.0915,0.0907,0.0082
2021,3,29,3,10861221,488755,5093948,0.0959,0.1089,-0.1187
2021,3,38,3,1617591,72792,620677,0.1173,0.1181,-0.0071
2021,3,47,3,8257799,371601,5718921,0.065,0.0685,-0.052
2021,3,48,3,43621050,1962947,23608900,0.0831,0.0818,0.0164
2021,3,02,4,,142605,590127,0.2417,0.2212,0.0927
2021,3,08,4,,1300793,4849887,0.2682,0.2303,0.1647
2021,3,09,4,,609054,3017188,0.2019,0.19,0.0624
2021,3,10,4,,299003,829168,0.3606,0.2716,0.3276
2021,3,12,4,,5351046,18454373,0.29,0.2497,0.1614
2021,3,17,4,,2186655,10463777,0.209,0.1884,0.109
2021,3,21,4,,564596,3703609,0.1524,0.1501,0.0154
2021,3,25,4,,1529833,5872244,0.2605,0.2075,0.2553
2021,3,27,4,,1187979,4652447,0.2553,0.2187,0.1673
2021,3,29,4,,1306884,5093948,0.2566,0.2275,0.1278
2021,3,38,4,,172310,620677,0.2776,0.2467,0.1254
2021,3,47,4,,939754,5718921,0.1643,0.1507,0.0904
2021,3,48,4,,3946827,23608900,0.1672,0.1581,0.0576
2021,4,02,1,158782,65259,590127,0.1106,0.0917,0.2055
2021,4,08,1,1299368,534040,4849887,0.1101,0.0873,0.2608
2021,4,09,1,765617,314669,3017188,0.1043,0.0784,0.3303
2021,4,10,1,330179,135704,829168,0.1637,0.1324,0.236
2021,4,12,1,4984457,2048612,18454373,0.111,0.0792,0.4016
2021,4,17,1,1959798,805477,10463777,0.077,0.0627,0.2281
2021,4,21,1,859534,353268,3703609,0.0954,0.072,0.3246
2021,4,25,1,1437475,590802,5872244,0.1006,0.0755,0.3325
2021,4,27,1,1081029,444303,4652447,0.0955,0.0883,0.0811
2021,4,29,1,1497880,615629,5093948,0.1209,0.088,0.3734
2021,4,38,1,181345,74533,620677,0.1201,0.0993,0.2097
2021,4,47,1,1333630,548122,5718921,0.0958,0.0699,0.3713
2021,4,48,1,4502183,1850397,23608900,0.0784,0.0578,0.3569
2021,4,02,2,204893,26431,590127,0.0448,0.0379,0.1817
2021,4,08,2,1506691,194363,4849887,0.0401,0.0379,0.0562
2021,4,09,2,1130586,145846,3017188,0.0483,0.0457,0.0573
2021,4,10,2,397617,51293,829168,0.0619,0.0573,0.0804
2021,4,12,2,7176138,925722,18454373,0.0502,0.0466,0.0765
2021,4,17,2,3198462,412602,10463777,0.0394,0.0345,0.1429
2021,4,21,2,615698,79425,3703609,0.0214,0.0171,0.251
2021,4,25,2,2301585,296904,5872244,0.0506,0.0489,0.0347
2021,4,27,2,1181159,152370,4652447,0.0328,0.0354,-0.0743
2021,4,29,2,1347604,173841,5093948,0.0341,0.0286,0.1938
2021,4,38,2,144611,18655,620677,0.0301,0.0352,-0.145
2021,4,47,2,1359904,175428,5718921,0.0307,0.0243,0.2642
2021,4,48,2,5871742,757455,23608900,0.0321,0.0277,0.1565
2021,4,02,3,1168044,52562,590127,0.0891,0.0826,0.078
2021,4,08,3,10457369,470582,4849887,0.097,0.0907,0.0692
2021,4,09,3,4205370,189242,3017188,0.0627,0.0633,-0.0087
2021,4,10,3,1564121,70385,829168,0.0849,0.0843,0.0065
2021,4,12,3,39732595,1787967,18454373,0.0969,0.0889,0.09
2021,4,17,3,20370311,916664,10463777,0.0876,0.0846,0.036
2021,4,21,3,6586223,296380,3703609,0.08,0.0808,-0.0099
2021,4,25,3,9573873,430824,5872244,0.0734,0.0791,-0.0727
2021,4,27,3,10577159,475972,4652447,0.1023,0.1,0.0231
2021,4,29,3,10735039,483077,5093948,0.0948,0.0955,-0.0067
2021,4,38,3,1815606,81702,620677,0.1316,0.136,-0.0319
2021,4,47,3,11198285,503923,5718921,0.0881,0.0729,0.2095
2021,4,48,3,57053785,2567420,23608900,0.1087,0.1057,0.0292
2021,4,02,4,,144253,590127,0.2444,0.2123,0.1516
2021,4,08,4,,1198985,4849887,0.2472,0.216,0.1444
2021,4,09,4,,649756,3017188,0.2154,0.1874,0.1493
2021,4,10,4,,257382,829168,0.3104,0.274,0.1328
2021,4,12,4,,4762300,18454373,0.2581,0.2147,0.202
2021,4,17,4,,2134742,10463777,0.204,0.1817,0.1226
2021,4,21,4,,729073,3703609,0.1969,0.17,0.1581
2021,4,25,4,,1318531,5872244,0.2245,0.2035,0.1035
2021,4,27,4,,1072645,4652447,0.2306,0.2237,0.0306
2021,4,29,4,,1272546,5093948,0.2498,0.2121,0.1781
2021,4,38,4,,174890,620677,0.2818,0.2704,0.0421
2021,4,47,4,,1227472,5718921,0.2146,0.167,0.2852
2021,4,48,4,,5175272,23608900,0.2192,0.1912,0.1467
2021,5,02,1,152062,62497,590127,0.1059,0.1193,-0.1121
2021,5,08,1,919794,378035,4849887,0.0779,0.0917,-0.15
2021,5,09,1,711530,292439,3017188,0.0969,0.09,0.0773
2021,5,10,1,401685,165093,829168,0.1991,0.1191,0.6712
2021,5,12,1,4966249,2041128,18454373,0.1106,0.094,0.1769
2021,5,17,1,1974034,811328,10463777,0.0775,0.0802,-0.0337
2021,5,21,1,806332,331402,3703609,0.0895,0.0705,0.2692
2021,5,25,1,1731351,711585,5872244,0.1212,0.092,0.3171
2021,5,27,1,1357275,557840,4652447,0.1199,0.1093,0.0974
2021,5,29,1,1451468,596553,5093948,0.1171,0.0942,0.2428
2021,5,38,1,166610,68477,620677,0.1103,0.1172,-0.0583
2021,5,47,1,1276773,524754,5718921,0.0918,0.0664,0.3824
2021,5,48,1,4232719,1739648,23608900,0.0737,0.06,0.228
2021,5,02,2,189899,24497,590127,0.0415,0.0494,-0.1603
2021,5,08,2,1209275,155996,4849887,0.0322,0.0391,-0.1769
2021,5,09,2,1050029,135454,3017188,0.0449,0.0509,-0.1176
2021,5,10,2,373152,48137,829168,0.0581,0.0617,-0.0591
2021,5,12,2,5952748,767905,18454373,0.0416,0.0458,-0.0913
2021,5,17,2,3270981,421956,10463777,0.0403,0.0404,-0.0028
2021,5,21,2,585848,75574,3703609,0.0204,0.0185,0.1019
2021,5,25,2,2169789,279903,5872244,0.0477,0.057,-0.1633
2021,5,27,2,1242135,160235,4652447,0.0344,0.0374,-0.0789
2021,5,29,2,1263529,162995,5093948,0.032,0.034,-0.0579
2021,5,38,2,111438,14375,620677,0.0232,0.0248,-0.0677
2021,5,47,2,1308452,168790,5718921,0.0295,0.0259,0.1387
2021,5,48,2,5795218,747583,23608900,0.0317,0.0263,0.2049
2021,5,02,3,1283442,57755,590127,0.0979,0.1117,-0.1239
2021,5,08,3,11535895,519115,4849887,0.107,0.1059,0.0106
2021,5,09,3,4821611,216972,3017188,0.0719,0.0777,-0.0744
2021,5,10,3,1988182,89468,829168,0.1079,0.1164,-0.0728
2021,5,12,3,39400386,1773017,18454373,0.0961,0.0973,-0.0122
2021,5,17,3,22640000,1018800,10463777,0.0974,0.1096,-0.1114
2021,5,21,3,7513817,338122,3703609,0.0913,0.077,0.1861
2021,5,25,3,9631331,433410,5872244,0.0738,0.0935,-0.2106
2021,5,27,3,10728409,482778,4652447,0.1038,0.1148,-0.0959
2021,5,29,3,11407217,513325,5093948,0.1008,0.1047,-0.0379
2021,5,38,3,1942660,87420,620677,0.1408,0.1488,-0.0534
2021,5,47,3,11817420,531784,5718921,0.093,0.0901,0.0315
2021,5,48,3,46840956,2107843,23608900,0.0893,0.1,-0.107
2021,5,02,4,,144749,590127,0.2453,0.2804,-0.1253
2021,5,08,4,,1053147,4849887,0.2171,0.2367,-0.0826
2021,5,09,4,,644865,3017188,0.2137,0.2185,-0.022
2021,5,10,4,,302697,829168,0.3651,0.2972,0.2283
2021,5,12,4,,4582050,18454373,0.2483,0.237,0.0475
2021,5,17,4,,2252084,10463777,0.2152,0.2302,-0.0652
2021,5,21,4,,745099,3703609,0.2012,0.166,0.212
2021,5,25,4,,1424898,5872244,0.2426,0.2425,0.0008
2021,5,27,4,,1200854,4652447,0.2581,0.2614,-0.0127
2021,5,29,4,,1272873,5093948,0.2499,0.2329,0.0728
2021,5,38,4,,170272,620677,0.2743,0.2908,-0.0566
2021,5,47,4,,1225328,5718921,0.2143,0.1824,0.1744
2021,5,48,4,,4595074,23608900,0.1946,0.1863,0.045
2021,6,02,1,176761,72649,590127,0.1231,0.1225,0.0046
2021,6,08,1,1706015,701172,4849887,0.1446,0.1261,0.1468
2021,6,09,1,785772,322952,3017188,0.107,0.0991,0.0805
2021,6,10,1,469014,192765,829168,0.2325,0.1844,0.2605
2021,6,12,1,5704038,2344360,18454373,0.127,0.1043,0.2185
2021,6,17,1,2443524,1004288,10463777,0.096,0.0911,0.0537
2021,6,21,1,739187,303806,3703609,0.082,0.0736,0.1152
2021,6,25,1,2465878,1013476,5872244,0.1726,0.1287,0.3406
2021,6,27,1,1591694,654186,4652447,0.1406,0.1215,0.1577
2021,6,29,1,1563629,642651,5093948,0.1262,0.0962,0.3115
2021,6,38,1,241232,99146,620677,0.1597,0.1329,0.2023
2021,6,47,1,1249073,513369,5718921,0.0898,0.0759,0.1834
2021,6,48,1,4939211,2030016,23608900,0.086,0.0631,0.3631
2021,6,02,2,232026,29931,590127,0.0507,0.0531,-0.0453
2021,6,08,2,1709642,220544,4849887,0.0455,0.0446,0.0187
2021,6,09,2,1278236,164892,3017188,0.0547,0.0528,0.0344
2021,6,10,2,485346,62610,829168,0.0755,0.0643,0.174
2021,6,12,2,7097585,915588,18454373,0.0496,0.0415,0.1953
2021,6,17,2,3821091,492921,10463777,0.0471,0.0414,0.139
2021,6,21,2,507566,65476,3703609,0.0177,0.0193,-0.0818
2021,6,25,2,2977343,384077,5872244,0.0654,0.0696,-0.0609
2021,6,27,2,1424057,183703,4652447,0.0395,0.0383,0.0298
2021,6,29,2,1357298,175091,5093948,0.0344,0.0326,0.0532
2021,6,38,2,134399,17337,620677,0.0279,0.025,0.1162
2021,6,47,2,1232401,158980,5718921,0.0278,0.028,-0.007
2021,6,48,2,5567734,718238,23608900,0.0304,0.0289,0.0528
2021,6,02,3,1567117,70520,590127,0.1195,0.1181,0.0119
2021,6,08,3,12669491,570127,4849887,0.1176,0.1155,0.018
2021,6,09,3,5537367,249182,3017188,0.0826,0.0821,0.0057
2021,6,10,3,2297580,103391,829168,0.1247,0.1185,0.0519
2021,6,12,3,40452511,1820363,18454373,0.0986,0.0898,0.0981
2021,6,17,3,25813940,1161627,10463777,0.111,0.1094,0.0146
2021,6,21,3,5438156,244717,3703609,0.0661,0.0781,-0.1535
2021,6,25,3,11447383,515132,5872244,0.0877,0.0913,-0.039
2021,6,27,3,12253292,551398,4652447,0.1185,0.1141,0.0387
2021,6,29,3,11777533,529989,5093948,0.104,0.1055,-0.0141
2021,6,38,3,2181266,98157,620677,0.1581,0.1659,-0.047
2021,6,47,3,11217431,504784,5718921,0.0883,0.0934,-0.0551
2021,6,48,3,69340788,3120335,23608900,0.1322,0.1216,0.0868
2021,6,02,4,,173100,590127,0.2933,0.2938,-0.0015
2021,6,08,4,,1491843,4849887,0.3076,0.2862,0.0748
2021,6,09,4,,737026,3017188,0.2443,0.234,0.0438
2021,6,10,4,,358766,829168,0.4327,0.3673,0.178
2021,6,12,4,,5080311,18454373,0.2753,0.2356,0.1685
2021,6,17,4,,2658836,10463777,0.2541,0.2419,0.0506
2021,6,21,4,,613999,3703609,0.1658,0.1709,-0.0297
2021,6,25,4,,1912685,5872244,0.3257,0.2897,0.1244
2021,6,27,4,,1389288,4652447,0.2986,0.2739,0.0902
2021,6,29,4,,1347732,5093948,0.2646,0.2344,0.1289
2021,6,38,4,,214641,620677,0.3458,0.3238,0.0679
2021,6,47,4,,1177133,5718921,0.2058,0.1973,0.0434
2021,6,48,4,,5868589,23608900,0.2486,0.2136,0.1638
2021,7,02,1,181051,74412,590127,0.1261,0.1193,0.0569
2021,7,08,1,1400076,575431,4849887,0.1186,0.0917,0.2945
2021,7,09,1,760010,312364,3017188,0.1035,0.0853,0.2137
2021,7,10,1,413011,169748,829168,0.2047,0.1267,0.6156
2021,7,12,1,4440233,1824936,18454373,0.0989,0.0684,0.4464
2021,7,17,1,1936438,795876,10463777,0.0761,0.0569,0.3367
2021,7,21,1,997584,410007,3703609,0.1107,0.0813,0.3615
2021,7,25,1,1550531,637268,5872244,0.1085,0.0655,0.6565
2021,7,27,1,1351306,555387,4652447,0.1194,0.0979,0.2196
2021,7,29,1,1300116,534348,5093948,0.1049,0.0785,0.336
2021,7,38,1,183200,75295,620677,0.1213,0.1085,0.1177
2021,7,47,1,1367999,562248,5718921,0.0983,0.076,0.2938
2021,7,48,1,4163522,1711208,23608900,0.0725,0.0585,0.2385
2021,7,02,2,210142,27108,590127,0.0459,0.0496,-0.0732
2021,7,08,2,1451834,187287,4849887,0.0386,0.0397,-0.0281
2021,7,09,2,967141,124761,3017188,0.0414,0.0478,-0.1347
2021,7,10,2,340966,43985,829168,0.053,0.0563,-0.0571
2021,7,12,2,5869157,757121,18454373,0.041,0.0371,0.1052
2021,7,17,2,3265048,421191,10463777,0.0403,0.0331,0.2176
2021,7,21,2,792028,102172,3703609,0.0276,0.0187,0.4713
2021,7,25,2,1820691,234869,5872244,0.04,0.0416,-0.0374
2021,7,27,2,1140265,147094,4652447,0.0316,0.034,-0.0693
2021,7,29,2,1175585,151650,5093948,0.0298,0.0262,0.1368
2021,7,38,2,106461,13733,620677,0.0221,0.0241,-0.0813
2021,7,47,2,1258610,162361,5718921,0.0284,0.0265,0.0722
2021,7,48,2,5386346,694839,23608900,0.0294,0.0281,0.0457
2021,7,02,3,1481745,66679,590127,0.113,0.1185,-0.0466
2021,7,08,3,11744382,528497,4849887,0.109,0.1069,0.0195
2021,7,09,3,4847634,218144,3017188,0.0723,0.078,-0.0728
2021,7,10,3,2099382,94472,829168,0.1139,0.1178,-0.0324
2021,7,12,3,37328249,1679771,18454373,0.091,0.0849,0.0717
2021,7,17,3,22941795,1032381,10463777,0.0987,0.0988,-0.0011
2021,7,21,3,9143512,411458,3703609,0.1111,0.0944,0.1771
2021,7,25,3,9863881,443875,5872244,0.0756,0.0877,-0.1386
2021,7,27,3,11953640,537914,4652447,0.1156,0.1128,0.0252
2021,7,29,3,11299641,508484,5093948,0.0998,0.0997,0.0012
2021,7,38,3,1891794,85131,620677,0.1372,0.1423,-0.0358
2021,7,47,3,12037149,541672,5718921,0.0947,0.0907,0.0438
2021,7,48,3,63661471,2864766,23608900,0.1213,0.1129,0.0747
2021,7,02,4,,168199,590127,0.285,0.2874,-0.0082
2021,7,08,4,,1291215,4849887,0.2662,0.2383,0.1173
2021,7,09,4,,655269,3017188,0.2172,0.2111,0.029
2021,7,10,4,,308204,829168,0.3717,0.3007,0.236
2021,7,12,4,,4261828,18454373,0.2309,0.1904,0.2128
2021,7,17,4,,2249448,10463777,0.215,0.1887,0.139
2021,7,21,4,,923637,3703609,0.2494,0.1944,0.2825
2021,7,25,4,,1316012,5872244,0.2241,0.1948,0.1504
2021,7,27,4,,1240395,4652447,0.2666,0.2446,0.0899
2021,7,29,4,,1194482,5093948,0.2345,0.2044,0.1472
2021,7,38,4,,174159,620677,0.2806,0.2749,0.0208
2021,7,47,4,,1266280,5718921,0.2214,0.1932,0.146
2021,7,48,4,,5270812,23608900,0.2233,0.1996,0.1186
2021,8,02,1,178159,73223,590127,0.1241,0.1219,0.0178
2021,8,08,1,1548705,636518,4849887,0.1312,0.1083,0.2124
2021,8,09,1,891986,366606,3017188,0.1215,0.0755,0.6086
2021,8,10,1,686733,282247,829168,0.3404,0.1927,0.766
2021,8,12,1,4546958,1868800,18454373,0.1013,0.0783,0.2939
2021,8,17,1,2098471,862472,10463777,0.0824,0.0716,0.1518
2021,8,21,1,767652,315505,3703609,0.0852,0.0627,0.3596
2021,8,25,1,1623909,667427,5872244,0.1137,0.0798,0.4246
2021,8,27,1,1438243,591118,4652447,0.1271,0.1117,0.1373
2021,8,29,1,1337384,549665,5093948,0.1079,0.0867,0.245
2021,8,38,1,194150,79796,620677,0.1286,0.1144,0.1238
2021,8,47,1,1213893,498910,5718921,0.0872,0.0631,0.3826
2021,8,48,1,3311277,1360935,23608900,0.0576,0.0611,-0.0571
2021,8,02,2,211547,27290,590127,0.0462,0.0542,-0.1466
2021,8,08,2,1660964,214264,4849887,0.0442,0.0461,-0.0416
2021,8,09,2,1000132,129017,3017188,0.0428,0.045,-0.049
2021,8,10,2,590707,76201,829168,0.0919,0.0704,0.3059
2021,8,12,2,6376793,822606,18454373,0.0446,0.0437,0.0208
2021,8,17,2,3359127,433327,10463777,0.0414,0.0393,0.0533
2021,8,21,2,526930,67974,3703609,0.0184,0.0149,0.2292
2021,8,25,2,2088164,269373,5872244,0.0459,0.0515,-0.1089
2021,8,27,2,1317319,169934,4652447,0.0365,0.0376,-0.0284
2021,8,29,2,1256887,162138,5093948,0.0318,0.0318,0.0006
2021,8,38,2,115121,14851,620677,0.0239,0.0249,-0.0394
2021,8,47,2,1170427,150985,5718921,0.0264,0.0239,0.1056
2021,8,48,2,4728152,609932,23608900,0.0258,0.0276,-0.0645
2021,8,02,3,1440013,64801,590127,0.1098,0.1211,-0.0936
2021,8,08,3,12277049,552467,4849887,0.1139,0.1175,-0.0305
2021,8,09,3,4963424,223354,3017188,0.074,0.0827,-0.1047
2021,8,10,3,2277198,102474,829168,0.1236,0.1319,-0.0631
2021,8,12,3,35615395,1602693,18454373,0.0868,0.095,-0.0854
2021,8,17,3,23660257,1064712,10463777,0.1018,0.113,-0.0997
2021,8,21,3,6575819,295912,3703609,0.0799,0.0818,-0.0238
2021,8,25,3,9937311,447179,5872244,0.0762,0.095,-0.1988
2021,8,27,3,10841848,487883,4652447,0.1049,0.1084,-0.0328
2021,8,29,3,11128509,500783,5093948,0.0983,0.1051,-0.0649
2021,8,38,3,2069134,93111,620677,0.15,0.1337,0.1223
2021,8,47,3,11625691,523156,5718921,0.0915,0.0915,-0.0006
2021,8,48,3,58112092,2615044,23608900,0.1108,0.105,0.0544
2021,8,02,4,,165313,590127,0.2801,0.2972,-0.0576
2021,8,08,4,,1403249,4849887,0.2893,0.2718,0.0644
2021,8,09,4,,718977,3017188,0.2383,0.2032,0.1728
2021,8,10,4,,460922,829168,0.5559,0.395,0.4072
2021,8,12,4,,4294099,18454373,0.2327,0.2169,0.0729
2021,8,17,4,,2360511,10463777,0.2256,0.2239,0.0076
2021,8,21,4,,679391,3703609,0.1834,0.1594,0.1506
2021,8,25,4,,1383979,5872244,0.2357,0.2263,0.0414
2021,8,27,4,,1248935,4652447,0.2684,0.2577,0.0416
2021,8,29,4,,1212586,5093948,0.238,0.2236,0.0646
2021,8,38,4,,187757,620677,0.3025,0.273,0.1082
2021,8,47,4,,1173051,5718921,0.2051,0.1785,0.1491
2021,8,48,4,,4585911,23608900,0.1942,0.1938,0.0023
